bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
24173,Amelia's 6th-Grade Notebook (Amelia's Notebooks  #15),Marissa Moss,4.02,068987040X,9780689870408,en-US,80,625,30,7/1/2005,Simon  Schuster/Paula Wiseman Books
41805,I  Robot: The Illustrated Screenplay,Harlan Ellison,4.03,1596870419,9781596870413,eng,288,26,1,5/1/2004,iBooks
37072,The Marriage Lesson (Effingtons  #3),Victoria Alexander,3.9,0380818205,9780380818204,eng,372,1484,67,5/1/2001,Avon
41918,There are No Children Here: The Story of Two Boys Growing Up in the Other America,Alex Kotlowitz,4.27,0385265565,9780385265560,eng,323,12092,837,1/5/1992,Anchor Books
37363,Das Tulpenhaus oder Bekenntnisse einer häßlichen Stiefschwester,Gregory Maguire/Mechtild Sandberg-Ciletti,3.53,3423242302,9783423242301,ger,377,1,1,12/1/2000,Dtv
19511,Essay on the Freedom of the Will,Arthur Schopenhauer/Konstantin Kolenda,4.15,0486440117,9780486440118,eng,128,379,20,5/6/2005,Dover Publications
32351,Mutants: On Genetic Variety and the Human Body,Armand Marie Leroi,4.05,0142004820,9780142004821,eng,448,3040,200,1/25/2005,Penguin Books
16448,Welcome to the Great Mysterious,Lorna Landvik,3.78,0345442741,9780345442741,eng,368,2432,202,1/2/2002,Ballantine Books
32637,Imajica: The Reconciliation,Clive Barker,4.42,0061094153,9780061094156,eng,544,2583,30,5/10/1995,HarperTorch
5875,Regeneration (Species Imperative  #3),Julie E. Czerneda,4.13,0756403456,9780756403454,en-US,543,54,2,5/2/2006,DAW Hardcover
7598,A Study Guide to Gabriel Garcia Marquez' One Hundred Years of Solitude,Gabriel García Márquez/Brenda K. Marshall/F. Murray Abraham,4.11,1570421129,9781570421129,eng,0,75,2,4/1/2006,Warner Adult
18639,Two Girls  Fat and Thin,Mary Gaitskill,3.64,0684843129,9780684843124,eng,320,1632,150,2/27/1998,Simon  Schuster
23784,The Major Plays,Anton Chekhov/Ann Dunnigan/Rosamund Bartlett/Robert Brustein,4.18,0451530373,9780451530370,eng,406,102,16,12/5/2006,Signet
22123,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb/Glen C. Strathy,3.4,0446699004,9780446699006,en-US,211,34,3,2/1/2007,Business Plus
12623,Perilous Power: The Middle East & US Foreign Policy,Noam Chomsky/Gilbert Achcar/Stephan R. Shalom,4.05,1594513120,9781594513121,en-GB,242,270,16,9/15/2006,Routledge
8978,Freaks!: How to Draw Fantastic Fantasy Creatures,Steve  Miller,4.06,0823016625,9780823016624,eng,144,31,1,6/1/2004,Watson-Guptill Publications
27151,Pop Internationalism,Paul Krugman,3.68,0262611333,9780262611336,eng,221,310,16,2/24/1997,MIT Press
18753,The World's Last Night: And Other Essays,C.S. Lewis,4.18,0156027712,9780156027717,en-GB,132,1097,117,11/4/2002,Mariner Books
25101,Season of Mists (The Sandman  #4),Neil Gaiman/Matt Wagner/George Pratt/Dick Giordano/Kelley Jones/P. Craig Russell/Mike Dringenberg/Malcolm Jones III/Todd Klein/Harlan Ellison,4.54,1563890356,9781563890352,eng,217,50951,1038,3/10/1999,Vertigo
23423,The Consolations of Philosophy,Alain de Botton,4.01,0140276610,9780140276619,eng,272,763,70,3/1/2001,Penguin
7315,Zolar's Encyclopedia and Dictionary of Dreams: Fully Revised and Updated for the 21st Century,Zolar,3.68,0743222636,9780743222631,en-US,480,72,4,6/8/2004,Atria Books
5499,Midaq Alley,Naguib Mahfouz/Trevor Le Gassick,3.85,0385264763,9780385264761,eng,286,4815,446,12/1/1991,Anchor Books
19040,No More Water in the Tub!,Tedd Arnold/Mark Buehner,3.95,0140564306,9780140564303,eng,32,214,38,12/1/1998,Puffin Books
11463,In Pharaoh's Army: Memories of the Lost War,Tobias Wolff/Luann Walther,4.08,0679760237,9780679760238,eng,240,2398,175,9/26/1995,Vintage
424,Slouching Towards Bethlehem,Joan Didion,4.21,0374521727,9780374521721,eng,238,26934,1825,10/1/1990,Farrar Straus Giroux
38647,A Little Princess,Tania Zamorsky/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,4.16,1402712758,9781402712753,eng,160,3784,84,3/1/2005,Sterling
24875,House of Stairs,William Sleator,3.85,0140345809,9780140345803,eng,176,3423,447,4/1/1991,Puffin Books
44433,Courageous Faith Through the Year,Bill Hybels/Keri Wyatt Kent,3.5,0830832947,9780830832941,eng,327,0,0,7/1/2004,IVP Books
13653,Five Complete Novels,Ursula K. Le Guin,4.13,0517480107,9780517480106,eng,579,58,13,9/4/1985,Random House Value Publishing
32966,The Merchant of Venice,William Shakespeare,3.8,0141013958,9780141013954,eng,240,140,8,4/7/2005,Penguin Classics
8489,Muhammad: A Prophet for Our Time,Karen Armstrong,4.08,0060598972,9780060598976,eng,256,1896,202,10/17/2006,Eminent Lives
16641,The Sorrows of Young Werther and Selected Writings,Johann Wolfgang von Goethe/Catherine Hutter/Marcelle Clements,3.8,0451529626,9780451529626,eng,255,971,38,7/5/2005,Signet Classics
25879,Castlevania: Curse of Darkness Official Strategy Guide,Brady Games,3.7,0744006457,9780744006452,eng,176,10,0,10/28/2005,BradyGames
12930,Messenger (The Giver  #3),Lois Lowry,3.91,0385732538,9780385732536,eng,169,93589,6654,8/22/2006,Ember
9030,The Devil in the White City: Murder  Magic and Madness at the Fair that Changed America,Erik Larson,3.99,0553813536,9780553813531,eng,496,1278,207,4/1/2004,Bantam Press
10796,A Farewell to Arms,Ernest Hemingway/John Slattery,3.8,0743564375,9780743564373,eng,8,290,65,5/1/2006,Simon  Schuster Audio
8178,Birthright (Diablo: The Sin War  #1),Richard A. Knaak,3.74,0743471229,9780743471220,eng,326,1246,69,10/1/2006,Pocket Star
30616,Readings for Meditation and Reflection,C.S. Lewis/Walter Hooper,4.32,0060652853,9780060652852,eng,176,272,27,1/5/1996,HarperOne
13733,Bleach  Volume 19,Tite Kubo,4.36,142151043X,9781421510439,eng,216,5922,81,6/5/2007,VIZ Media LLC
23811,The Silence of the Lambs,Yvonne Tasker,4.27,0851708714,9780851708713,eng,96,510,14,3/29/2002,British Film Institute
42632,Thirst,Mary Oliver,4.36,0807068969,9780807068960,eng,88,3689,351,10/15/2006,Beacon Press
28340,Las Noches Blancas. El Jugador. Un Ladrón Honrado. (Sepan Cuantos  #259),Fyodor Dostoyevsky,3.9,9684324162,9789684324169,spa,147,52,7,10/28/1998,Porrua
36953,Stanley,Syd Hoff,3.61,0060225351,9780060225353,eng,64,8,1,12/31/1992,HarperCollins Publishers
31456,The Twits,Roald Dahl/Quentin Blake,3.96,0141318309,9780141318301,eng,96,98823,2552,6/24/2004,Puffin Books
10617,The Bachman Books,Richard Bachman/Stephen King,4.11,0452277752,9780452277755,eng,704,62529,494,10/1/1996,Plume
41430,Imaginary Lands,Robin McKinley/James P. Blaylock/Patricia A. McKillip/Robert Westall/Peter Dickinson/Jane Yolen/P.C. Hodgell/Michael de Larrabetti/Joan D. Vinge,3.59,0862032806,9780862032807,eng,256,463,19,3/26/1987,Julia MacRae
4221,The Guide to Dan Brown's the Solomon Key,Greg  Taylor,2.98,0875168167,9780875168166,en-US,183,34,2,9/30/2005,DeVorss & Company
1568,Acharnians,Aristophanes/Jeffrey Henderson,3.42,1585100870,9781585100873,eng,96,23,1,5/1/2003,Focus Publishing/R. Pullins Company
10464,Healing With Whole Foods: Asian Traditions and Modern Nutrition,Paul Pitchford,4.41,1556434308,9781556434303,en-US,784,2948,144,11/5/2002,North Atlantic Books
22550,The Gunslinger,Stephen King,3.96,0670032549,9780670032549,eng,231,2309,230,6/23/2003,Viking
17133,The Two-Mile Time Machine: Ice Cores  Abrupt Climate Change  and Our Future,Richard B. Alley,3.98,0691102961,9780691102962,eng,229,143,18,7/21/2002,Princeton University Press
13275,Poetics of Music in the Form of Six Lessons,Igor Stravinsky/George Seferis/Arthur Knodel/Ingolf Dahl,4.11,0674678567,9780674678569,eng,160,988,31,2/26/1970,Harvard University Press
1559,Oedipus the King,Sophocles/Bernard Knox/Cynthia Brantley Johnson,3.7,1416500332,9781416500339,eng,144,740,57,7/1/2005,Simon  Schuster
23439,Die Farbe von Wasser,James   McBride,4.09,342661278X,9783426612781,ger,317,38,1,2/1/2001,Droemer Knaur
35450,Star Wars: Episode III - Revenge of the Sith: The Visual Dictionary,James Luceno/John Goodson/Robert E. Barnes,4.16,0756611288,9780756611286,eng,64,748,18,4/2/2005,DK Children
16091,Grendel: Devil by the Deed,Matt Wagner/Rich Rankin/Chris Pitzer/Diana Schutz,4.08,159307736X,9781593077365,eng,48,539,29,3/27/2007,Dark Horse Comics
34407,The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf,William C. Davis,3.5,0156032597,9780156032599,eng,756,217,37,5/1/2006,Mariner Books
19859,The Best of the Realms: The Stories of Elaine Cunningham (Forgotten Realms: The Best of the Realms  #3),Elaine Cunningham,3.98,0786942886,9780786942886,en-GB,345,164,6,5/8/2007,Wizards of the Coast
23515,Astronomy For Dummies,Stephen P. Maran,3.84,0764584650,9780764584657,eng,318,285,27,5/6/2005,Wiley Publishing  Inc.
23017,Presidential Power and the Modern Presidents: The Politics of Leadership from Roosevelt to Reagan,Richard E. Neustadt,3.77,0029227968,9780029227961,eng,384,293,17,3/1/1991,Free Press
40597,My Dirty Thirties: Romantic Hedonism,Kelly  Carr,3.0,1932420347,9781932420340,eng,144,8,1,7/1/2004,New Tradition Books
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,4.25,0060556501,9780060556501,eng,48,6307,64,9/21/2004,HarperCollins
3976,Hard Freeze (Joe Kurtz  #2),Dan Simmons,3.84,0312989482,9780312989484,eng,320,734,44,9/15/2003,Minotaur Books
18251,Great Expectations,Charles Dickens,3.77,0140620168,9780140620160,eng,443,905,61,1/13/1994,Penguin Books
27054,Red Message,Peter Abrahams,3.12,0380898039,9780380898039,eng,320,8,2,4/1/1986,Avon Books
37043,Septem Quae Supersunt Tragoediae,Aeschylus/Denys L. Page,4.1,0198145705,9780198145707,grc,352,6,0,1/11/1973,Clarendon Press
15872,Harry Potter y el misterio del príncipe (Harry Potter  #6),J.K. Rowling/Gemma Rovira Ortega,4.57,8478889930,9788478889938,spa,602,5104,386,2/28/2006,Salamandra
28873,Dragonology (Ologies  #1),Dugald A. Steer/Ernest Drake/Wayne Anderson/Helen Ward/Douglas Carrel,4.11,0763623296,9780763623296,eng,32,7726,221,10/13/2003,Candlewick Press
12545,Stiff: The Curious Lives of Human Cadavers,Mary Roach,4.06,0141007451,9780141007458,eng,304,1029,188,7/1/2004,Penguin
4200,White Teeth,Zadie Smith,3.77,0140276335,9780140276336,eng,542,4202,406,1/25/2001,Penguin Books
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,3.75,0307237699,9780307237699,eng,375,127324,4496,10/17/2006,Crown
16654,The Work of the Sun (The Green Lion Trilogy #3),Teresa Edgerton,4.0,0441909116,9780441909117,eng,258,157,5,3/1/1990,Ace
17798,Fads and Fallacies in the Name of Science,Martin Gardner,4.06,0486203948,9780486203942,eng,384,1022,46,6/1/1957,Dover Publications (NY)
23194,My Story as told by Water: Confessions  Druidic Rants  Reflections  Bird-watchings  Fish-stalkings  Visions  Songs and Prayers Refracting Light  from Living Rivers  in the Age of the Industrial Dark,David James Duncan,4.1,1578050499,9781578050499,eng,304,679,53,7/17/2001,Sierra Club Books
8861,Death of an Addict (Hamish Macbeth  #15),M.C. Beaton,3.8,0446608289,9780446608282,eng,214,3015,167,3/1/2001,Warner Books
24450,Bait and Switch: The (Futile) Pursuit of the American Dream,Barbara Ehrenreich,3.48,0805081240,9780805081244,eng,248,4002,473,7/25/2006,St. Martin's Press
21353,Odd Thomas (Odd Thomas #1),Dean Koontz/David Baker,3.97,0739301764,9780739301760,eng,11,106,32,12/9/2003,Random House Audio Publishing Group
26603,Tulips & Chimneys,E.E. Cummings/Richard S. Kennedy,4.38,0871401657,9780871401656,eng,208,1206,49,8/17/1996,Liveright Publishing Corp.
1476,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford,4.14,0140447261,9780140447262,eng,360,164,8,1/26/2006,Penguin Classics
17994,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,Simon Singh,4.29,0385495323,9780385495325,eng,412,16531,977,8/29/2000,Anchor
31742,The Story of a Shipwrecked Sailor,Gabriel García Márquez/Randolf Hogan,3.78,067972205X,9780679722052,eng,128,462,44,3/13/1989,Vintage
30528,Observations on the Feeling of the Beautiful and Sublime,Immanuel Kant/John T. Goldthwait,3.64,0520240782,9780520240780,eng,124,435,24,1/15/2004,University of California Press
15812,Hour Game (Sean King & Michelle Maxwell  #2),David Baldacci,3.97,140500522X,9781405005227,eng,437,15,2,1/21/2005,MacMillan
19444,Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband  Family  and Life,Sheri Lynch,3.71,0312342349,9780312342340,en-US,240,162,34,2/6/2007,St. Martin's Griffin
45479,The Subtle Knife (His Dark Materials  #2),Philip Pullman/Ian Beck,4.13,0375846727,9780375846724,eng,326,677,77,9/1/2007,Alfred A. Knopf Books for Young Readers
12847,The Art of Dreaming,Carlos Castañeda,4.1,1855384272,9781855384279,eng,260,3618,97,2/16/2004,Element
15498,Var the Stick (Battle Circle  #2),Piers Anthony,3.76,0552097365,9780552097369,eng,172,762,13,3/21/1975,Corgi
40157,Instead of Three Wishes,Megan Whalen Turner,3.78,0060842318,9780060842314,eng,160,923,112,8/8/2006,Greenwillow Books
23968,The Female Brain,Louann Brizendine,3.83,0767920090,9780767920094,eng,304,8655,1203,8/1/2006,Morgan Road Books
40622,Europe on a Shoestring,Sarah Johnstone/Aaron Anderson/Sarah  Andrews/Lonely Planet,4.05,1741045916,9781741045918,eng,1284,357,16,3/1/2007,Lonely Planet
4983,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,4.35,0791071685,9780791071687,eng,258,28254,196,12/19/2002,Chelsea House Publications
3075,Enchanted April: Acting Edition,Matthew Barber/Elizabeth von Arnim,3.61,0822219751,9780822219750,eng,73,67,6,4/7/2004,Dramatists Play Service
6089,Transform Your Life: A step-by-step programme for change,Diana Cooper,4.0,0749919442,9780749919443,eng,176,6,0,10/29/1998,Little  Brown Book Group
16335,The Mystery of the Blue Train (Hercule Poirot  #6),Agatha Christie,3.8,1579126952,9781579126957,eng,317,23274,1053,3/30/2007,Black Dog & Leventhal Publishers
39707,Hell No  We Won't Go! Resisting the Draft During the Vietnam War,Sherry Gershon Gottlieb,4.5,0670839353,9780670839353,eng,274,8,1,7/1/1991,Viking
32951,Sister Outsider: Essays and Speeches,Audre Lorde,4.49,0895941414,9780895941411,en-GB,190,12105,568,6/1/1984,Crossing Press
478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.8,0743203046,9780743203043,eng,544,4762,512,8/7/2001,Simon  Schuster
25701,The Wealth of Nations,Adam Smith/Robert B. Reich,3.88,0679783369,9780679783367,eng,1184,1165,62,7/12/2000,Modern Library
20253,House Harkonnen (Prelude to Dune #2),Brian Herbert/Kevin J. Anderson,3.67,0553580302,9780553580303,eng,733,13161,206,8/28/2001,Spectra Books
15683,Lyrical and Critical Essays,Albert Camus/Ellen Conroy Kennedy/Philip Thody,4.27,0394708520,9780394708522,eng,365,817,52,9/12/1970,Vintage
16285,The Custard Kid (Black Cats),Terry Deary,4.4,0713659890,9780713659894,eng,62,5,0,10/31/2001,A & C Black (Childrens books)
45113,Der lohfarbene Mann (Die zweiten Chroniken von Fitz  dem Weitseher  #1),Robin Hobb,4.31,3404283368,9783404283361,ger,880,8,0,4/1/2003,Lübbe
20157,McDougal Littell Science: Student Edition Grade 6 Earth Science 2006,McDougal Littell/Douglas W. Carnine,2.0,0618615385,9780618615384,eng,972,3,0,4/12/2005,McDougal Littel
122,The Power of One (The Power of One  #1),Bryce Courtenay,4.35,034541005X,9780345410054,eng,544,69167,4551,9/29/1996,Ballantine Books
2137,A Home at the End of the World,Michael Cunningham,3.91,0312424086,9780312424084,eng,342,14769,658,7/1/2004,Picador
40922,Best Science Fiction Stories of Clifford D. Simak,Clifford D. Simak,3.94,0446658081,9780446658089,eng,253,64,5,6/1/1972,Paperback Library
27516,The Brethren: Inside the Supreme Court,Bob Woodward/Scott Armstrong,4.11,0743274024,9780743274029,eng,592,3841,189,7/1/2005,Simon & Schuster
23582,You're Good Enough  You're Smart Enough  & Doggone It  People Like You!,Al Franken,3.89,0553470949,9780553470949,en-US,0,18,0,10/1/1992,Random House Audio Publishing Group
22197,Zero Debt: The Ultimate Guide to Financial Freedom,Lynnette Khalfani,3.74,1932450750,9781932450750,eng,204,49,10,8/1/2004,Advantage World Press
13050,The Social Contract and The First and Second Discourses,Jean-Jacques Rousseau/Susan Dunn/Gita May/Robert N. Bellah/David Bromwich/Conor           Cruise O'Brien,3.83,0300091419,9780300091410,eng,328,63,2,2/8/2002,Yale University Press
7663,A Case of Need,Jeffery Hudson/Michael Crichton,3.72,0451210638,9780451210630,eng,416,17135,654,8/5/2003,Signet
22649,Bookends,Jane Green,3.72,0767907817,9780767907811,eng,368,37153,822,5/27/2003,Broadway Books
37902,Turn of the Cards,Georgina Grey,3.0,0449239691,9780449239698,eng,0,3,1,5/12/1979,Fawcett Coventry
40706,Mind Over Money: How to Match Your Emotional Style to a Winning Financial Strategy,John W. Schott/Jean S. Arbeiter,2.67,0316773786,9780316773782,en-US,260,3,1,1/1/1998,Little Brown and Company
135,What to Sell on ebay and Where to Get It: The Definitive Guide to Product Sourcing for eBay and Beyond,Chris Malta/Lisa Suttora,3.62,0072262788,9780072262780,eng,260,24,0,1/24/2006,McGraw-Hill
13932,The Noonday Demon: An Atlas of Depression,Andrew Solomon,4.18,0684854678,9780684854670,eng,576,9255,724,4/2/2002,Scribner
26439,Absolute C++,Walter J. Savitch,3.83,0321468937,9780321468932,eng,943,36,4,3/1/2007,Addison Wesley
39980,A Year Down Yonder (A Long Way from Chicago  #2),Richard Peck,4.11,0142300705,9780142300701,eng,160,26143,1638,11/21/2002,Puffin Books
15239,The Lord of the Rings: Official Movie Guide,Brian Sibley,4.39,0618154027,9780618154029,eng,120,6356,21,11/6/2001,Houghton Mifflin Harcourt
32692,Gerald's Game,Stephen King,3.51,0831727527,9780831727529,eng,332,117178,2678,9/1/1992,Smithmark Publishers
40502,Once A Warrior King: Memories of an Officer in Vietnam,David Donovan,4.27,0345479076,9780345479075,en-US,352,413,24,7/12/1986,Ballantine
22584,Flow My Tears  the Policeman Said,Philip K. Dick,3.91,1857983416,9781857983418,eng,204,26767,1075,11/8/2001,Gollancz
11494,Humboldt's Gift,Saul Bellow,3.86,0140189440,9780140189445,eng,487,6995,378,6/1/1996,Penguin Classics
27167,An Unquiet Grave (Louis Kincaid  #7),P.J. Parrish,4.13,0786016078,9780786016075,eng,384,614,68,2/1/2006,Pinnacle
37986,A Search for What Makes Sense: Finding Faith,Brian D. McLaren/Steve Chalke,3.59,0310272661,9780310272663,eng,187,132,15,2/11/2007,Zondervan Publishing Company
11428,Forever (Firstborn  #5),Karen Kingsbury,4.43,1414307640,9781414307640,eng,346,8158,146,2/22/2007,Tyndale House Publishers
1540,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,Sophocles/Robert Fitzgerald/Dudley Fitts,3.97,015602764X,9780156027649,eng,259,45589,726,11/1/2002,Mariner Books
39105,Love Poems,Nikki Giovanni,4.26,0688149898,9780688149895,eng,96,1743,134,2/14/1997,William Morrow
22035,Fools Die,Mario Puzo,3.72,0451160193,9780451160195,eng,544,5197,215,10/1/1979,Signet
3968,Endymion,Dan Simmons/Guy Abadia,4.17,2221089561,9782221089569,fre,572,29,1,12/14/1998,Robert Laffont
15904,The Sunday Philosophy Club (Isabel Dalhousie  #1),Alexander McCall Smith,3.36,1400077095,9781400077090,eng,272,16314,1764,7/12/2005,Anchor
5514,Anne Frank: Life in Hiding,Johanna Hurwitz/Vera Rosenberry,3.99,0380732548,9780380732548,eng,64,152,23,12/8/1999,HarperCollins
11089,The Read-Aloud Handbook,Jim Trelease,4.41,0143037390,9780143037392,eng,432,4357,707,7/25/2006,Penguin Books
